ts,mid,phase,R,gate_state,execution_allowed
2020-01-01 21:00:00+00:00,1799.4664481965146,-2.3472280943439494,,SENSOR_ABSENT,False
2020-01-01 22:00:00+00:00,1799.894337665051,-0.30761498906403634,,SENSOR_ABSENT,False
2020-01-01 23:00:00+00:00,1799.840252346327,1.738155152768507,,SENSOR_ABSENT,False
2020-01-02 00:00:00+00:00,1799.6903376085695,-2.807803524226283,,SENSOR_ABSENT,False
2020-01-02 01:00:00+00:00,1799.5670908658983,-2.197742480597605,,SENSOR_ABSENT,False
2020-01-02 02:00:00+00:00,1799.7533990808422,-0.8750836106258665,,SENSOR_ABSENT,False
2020-01-02 03:00:00+00:00,1799.8813045033696,-0.2480736285559345,,SENSOR_ABSENT,False
2020-01-02 04:00:00+00:00,1800.0257609174282,-0.27687832276221114,,SENSOR_ABSENT,False
2020-01-02 05:00:00+00:00,1800.1765482684812,-1.0129681814352431,,SENSOR_ABSENT,False
2020-01-02 06:00:00+00:00,1800.9261249287858,0.24306942616665922,,SENSOR_ABSENT,False
2020-01-02 07:00:00+00:00,1800.7838796730512,1.773740021301716,,SENSOR_ABSENT,False
2020-01-02 08:00:00+00:00,1800.604594717876,2.987979024993634,,SENSOR_ABSENT,False
2020-01-02 09:00:00+00:00,1800.3197742629893,2.980996266873371,,SENSOR_ABSENT,False
2020-01-02 10:00:00+00:00,1800.5353670608908,-1.1206079565427884,,SENSOR_ABSENT,False
2020-01-02 11:00:00+00:00,1800.9305073633432,0.7365981306779943,,SENSOR_ABSENT,False
2020-01-02 12:00:00+00:00,1800.890625753164,1.7148018831281153,,SENSOR_ABSENT,False
2020-01-02 13:00:00+00:00,1800.5965709862269,2.3428977489585447,,SENSOR_ABSENT,False
2020-01-02 14:00:00+00:00,1800.308002560735,-2.2565566986653716,,SENSOR_ABSENT,False
2020-01-02 15:00:00+00:00,1800.5357100364736,-0.6560298352316674,,SENSOR_ABSENT,False
2020-01-02 16:00:00+00:00,1800.7958489963949,-0.21020309782981014,,SENSOR_ABSENT,False
2020-01-02 17:00:00+00:00,1800.9859529903017,1.078340884535833,,SENSOR_ABSENT,False
2020-01-02 18:00:00+00:00,1800.7530245927508,2.8922150675475184,,SENSOR_ABSENT,False
2020-01-02 19:00:00+00:00,1800.834281055824,-0.789761183936773,,SENSOR_ABSENT,False
2020-01-02 20:00:00+00:00,1800.8751210890232,0.5534098682326478,,SENSOR_ABSENT,False
2020-01-02 21:00:00+00:00,1800.9516620978784,-0.837482195451277,,SENSOR_ABSENT,False
2020-01-02 22:00:00+00:00,1801.2566621701603,0.07486547686563562,,SENSOR_ABSENT,False
2020-01-02 23:00:00+00:00,1801.3349206122314,1.2299806330529581,,SENSOR_ABSENT,False
2020-01-03 00:00:00+00:00,1801.572540359307,0.18674190920105344,,SENSOR_ABSENT,False
2020-01-03 01:00:00+00:00,1801.596193033628,1.5151008013579088,,SENSOR_ABSENT,False
2020-01-03 02:00:00+00:00,1801.6973848231687,-0.5635094860321367,,SENSOR_ABSENT,False
2020-01-03 03:00:00+00:00,1801.9183357022127,1.2474522598768967,,SENSOR_ABSENT,False
2020-01-03 04:00:00+00:00,1801.4083311652632,2.710944812914314,,SENSOR_ABSENT,False
2020-01-03 05:00:00+00:00,1801.2964462395382,2.860718739846812,,SENSOR_ABSENT,False
2020-01-03 06:00:00+00:00,1801.1318158105355,2.977559119168204,,SENSOR_ABSENT,False
2020-01-03 07:00:00+00:00,1800.9082085636503,2.715967319359202,,SENSOR_ABSENT,False
2020-01-03 08:00:00+00:00,1800.8119087757211,-1.7687520370284542,,SENSOR_ABSENT,False
2020-01-03 09:00:00+00:00,1801.3351382346532,0.4535255721120475,,SENSOR_ABSENT,False
2020-01-03 10:00:00+00:00,1801.0320973441603,2.7315364495238286,,SENSOR_ABSENT,False
2020-01-03 11:00:00+00:00,1801.3709947682676,0.4780645589323572,,SENSOR_ABSENT,False
2020-01-03 12:00:00+00:00,1800.781990348202,2.5613771076998835,,SENSOR_ABSENT,False
2020-01-03 13:00:00+00:00,1800.6647805877071,-1.8194795549891172,,SENSOR_ABSENT,False
2020-01-03 14:00:00+00:00,1800.7217441604937,-0.6740288014153307,,SENSOR_ABSENT,False
2020-01-03 15:00:00+00:00,1800.9269219764694,-0.7751248573384079,,SENSOR_ABSENT,False
2020-01-03 16:00:00+00:00,1801.175851279397,0.4671849525074218,,SENSOR_ABSENT,False
2020-01-03 17:00:00+00:00,1801.453522811717,0.6468585157949955,,SENSOR_ABSENT,False
2020-01-03 18:00:00+00:00,1801.33146903643,1.829488314133258,,SENSOR_ABSENT,False
2020-01-03 19:00:00+00:00,1801.1696459089974,-2.579110736320589,,SENSOR_ABSENT,False
2020-01-03 20:00:00+00:00,1801.4699374674371,0.5133759130242249,,SENSOR_ABSENT,False
2020-01-03 21:00:00+00:00,1801.402980953729,1.6948023354050805,,SENSOR_ABSENT,False
2020-01-03 22:00:00+00:00,1800.9564907405606,2.60895573716244,,SENSOR_ABSENT,False
2020-01-03 23:00:00+00:00,1800.5598402156595,-3.135129873888862,,SENSOR_ABSENT,False
2020-01-04 00:00:00+00:00,1800.2380319155588,-2.3805197524212973,,SENSOR_ABSENT,False
2020-01-04 01:00:00+00:00,1800.4120381759776,-0.9715833111032521,,SENSOR_ABSENT,False
2020-01-04 02:00:00+00:00,1800.4618871836024,-0.2811679072192495,,SENSOR_ABSENT,False
2020-01-04 03:00:00+00:00,1800.703557057526,0.11711820135367462,,SENSOR_ABSENT,False
2020-01-04 04:00:00+00:00,1800.5540186313085,2.116370701933704,,SENSOR_ABSENT,False
2020-01-04 05:00:00+00:00,1800.6095075231851,-1.3395128649663623,,SENSOR_ABSENT,False
2020-01-04 06:00:00+00:00,1800.8284641610735,0.9138841788575368,,SENSOR_ABSENT,False
2020-01-04 07:00:00+00:00,1800.7201928721715,2.4567482110308014,,SENSOR_ABSENT,False
2020-01-04 08:00:00+00:00,1800.8800642053168,0.9153450618880826,,SENSOR_ABSENT,False
2020-01-04 09:00:00+00:00,1800.6483901259437,2.2001981604002396,,SENSOR_ABSENT,False
2020-01-04 10:00:00+00:00,1800.5213212796457,-3.058959650790964,,SENSOR_ABSENT,False
2020-01-04 11:00:00+00:00,1800.387713016746,2.025677627446412,,SENSOR_ABSENT,False
2020-01-04 12:00:00+00:00,1799.96916914079,-2.798224473256072,,SENSOR_ABSENT,False
2020-01-04 13:00:00+00:00,1800.139609509065,-0.7405015232007546,,SENSOR_ABSENT,False
2020-01-04 14:00:00+00:00,1799.975318689994,2.4373356688732173,,SENSOR_ABSENT,False
2020-01-04 15:00:00+00:00,1799.9796916315488,-1.5567833557657034,,SENSOR_ABSENT,False
2020-01-04 16:00:00+00:00,1800.1479529621658,0.2697411970645979,,SENSOR_ABSENT,False
2020-01-04 17:00:00+00:00,1800.3042388737765,0.1362905419887474,,SENSOR_ABSENT,False
2020-01-04 18:00:00+00:00,1800.537123661917,0.8825468989906248,,SENSOR_ABSENT,False
2020-01-04 19:00:00+00:00,1800.5026537423385,1.6570720774999148,,SENSOR_ABSENT,False
2020-01-04 20:00:00+00:00,1800.354499333123,2.1255523231409597,,SENSOR_ABSENT,False
2020-01-04 21:00:00+00:00,1800.3265979593057,1.6401284811541863,,SENSOR_ABSENT,False
2020-01-04 22:00:00+00:00,1799.7360309074204,2.485430902142104,,SENSOR_ABSENT,False
2020-01-04 23:00:00+00:00,1799.2295415420724,-2.957976895540753,,SENSOR_ABSENT,False
2020-01-05 00:00:00+00:00,1798.7665966777483,-3.099545493960579,,SENSOR_ABSENT,False
2020-01-05 01:00:00+00:00,1798.4175602880878,-2.2185381308064107,,SENSOR_ABSENT,False
2020-01-05 02:00:00+00:00,1798.557481267441,-0.8276853362586076,,SENSOR_ABSENT,False
2020-01-05 03:00:00+00:00,1798.240563598065,3.000065562597662,,SENSOR_ABSENT,False
2020-01-05 04:00:00+00:00,1798.1082067041511,-1.8033082178418953,,SENSOR_ABSENT,False
2020-01-05 05:00:00+00:00,1798.5629366083765,-0.07781500746581707,,SENSOR_ABSENT,False
2020-01-05 06:00:00+00:00,1798.438244218505,2.396495666964581,,SENSOR_ABSENT,False
2020-01-05 07:00:00+00:00,1798.6963746674685,0.12852209456089828,,SENSOR_ABSENT,False
2020-01-05 08:00:00+00:00,1798.369608479465,2.295721953038804,,SENSOR_ABSENT,False
2020-01-05 09:00:00+00:00,1798.297705334211,-1.9284304991947474,,SENSOR_ABSENT,False
2020-01-05 10:00:00+00:00,1797.9651976149926,2.4680237433288115,,SENSOR_ABSENT,False
2020-01-05 11:00:00+00:00,1797.8465360384273,-1.7705126015259094,,SENSOR_ABSENT,False
2020-01-05 12:00:00+00:00,1798.1406438865374,0.9307223628681485,,SENSOR_ABSENT,False
2020-01-05 13:00:00+00:00,1797.53608173842,-2.9956839134094198,,SENSOR_ABSENT,False
2020-01-05 14:00:00+00:00,1797.688130013661,-1.1218103595491646,,SENSOR_ABSENT,False
2020-01-05 15:00:00+00:00,1797.7713374744774,0.8957957261858605,,SENSOR_ABSENT,False
2020-01-05 16:00:00+00:00,1797.5633849899834,2.1981833964365673,,SENSOR_ABSENT,False
2020-01-05 17:00:00+00:00,1797.0572647409476,-2.666184111574147,,SENSOR_ABSENT,False
2020-01-05 18:00:00+00:00,1797.0825100686477,-1.4769164812966635,,SENSOR_ABSENT,False
2020-01-05 19:00:00+00:00,1796.897187620475,-2.264503513427696,,SENSOR_ABSENT,False
2020-01-05 20:00:00+00:00,1796.9786242944492,-1.2753765192287367,,SENSOR_ABSENT,False
2020-01-05 21:00:00+00:00,1796.9862725453825,-1.5505272378154509,,SENSOR_ABSENT,False
2020-01-05 22:00:00+00:00,1797.5468951573448,-0.17955215891397064,,SENSOR_ABSENT,False
2020-01-05 23:00:00+00:00,1797.463120687729,1.7442141193264558,,SENSOR_ABSENT,False
2020-01-06 00:00:00+00:00,1797.1048965653115,-2.5805329888278674,,SENSOR_ABSENT,False
2020-01-06 01:00:00+00:00,1797.1676430375462,-1.354325840152231,,SENSOR_ABSENT,False
2020-01-06 02:00:00+00:00,1797.2446418769364,-1.3001887489230242,,SENSOR_ABSENT,False
2020-01-06 03:00:00+00:00,1797.7203575282706,-0.4566651196427349,,SENSOR_ABSENT,False
2020-01-06 04:00:00+00:00,1798.0126464643406,0.84543032545527,,SENSOR_ABSENT,False
2020-01-06 05:00:00+00:00,1798.1375513350429,-0.5435638429280709,,SENSOR_ABSENT,False
2020-01-06 06:00:00+00:00,1798.6497073469698,0.7882114825065933,,SENSOR_ABSENT,False
2020-01-06 07:00:00+00:00,1798.2336402779567,2.2141726397475403,,SENSOR_ABSENT,False
2020-01-06 08:00:00+00:00,1798.0097272414944,2.8141347268124215,,SENSOR_ABSENT,False
2020-01-06 09:00:00+00:00,1797.6854256620024,2.8997841848173147,,SENSOR_ABSENT,False
2020-01-06 10:00:00+00:00,1797.548992230898,2.951165951242312,,SENSOR_ABSENT,False
2020-01-06 11:00:00+00:00,1797.0671520792532,-2.9096755460201256,,SENSOR_ABSENT,False
2020-01-06 12:00:00+00:00,1797.2894549106384,-1.0505620252642072,,SENSOR_ABSENT,False
2020-01-06 13:00:00+00:00,1797.2116769666536,1.7578949186989048,,SENSOR_ABSENT,False
2020-01-06 14:00:00+00:00,1796.6968947635778,-2.865323833144252,,SENSOR_ABSENT,False
2020-01-06 15:00:00+00:00,1796.3414420851552,-2.275418028522317,,SENSOR_ABSENT,False
2020-01-06 16:00:00+00:00,1796.4511719317627,-1.4175243515445748,,SENSOR_ABSENT,False
2020-01-06 17:00:00+00:00,1796.7445162305255,-0.8790614002223751,,SENSOR_ABSENT,False
2020-01-06 18:00:00+00:00,1797.4433720426175,-0.6652648798137828,,SENSOR_ABSENT,False
2020-01-06 19:00:00+00:00,1798.4632239057205,0.487888889868553,,SENSOR_ABSENT,False
2020-01-06 20:00:00+00:00,1798.608267207367,1.3974257015006188,,SENSOR_ABSENT,False
2020-01-06 21:00:00+00:00,1798.261928865356,1.9900014309216452,,SENSOR_ABSENT,False
2020-01-06 22:00:00+00:00,1797.5157126671,-3.043763353548898,,SENSOR_ABSENT,False
2020-01-06 23:00:00+00:00,1797.6094116789202,-1.034255737469684,,SENSOR_ABSENT,False
2020-01-07 00:00:00+00:00,1797.3248822955616,2.5749354154738278,,SENSOR_ABSENT,False
2020-01-07 01:00:00+00:00,1797.1795072544987,-2.2943829228448327,,SENSOR_ABSENT,False
2020-01-07 02:00:00+00:00,1796.9652733748278,-3.056141041858565,,SENSOR_ABSENT,False
2020-01-07 03:00:00+00:00,1796.915996564582,-1.6937479814545129,,SENSOR_ABSENT,False
2020-01-07 04:00:00+00:00,1797.2890896453578,-0.07246775502644144,,SENSOR_ABSENT,False
2020-01-07 05:00:00+00:00,1797.3440566439635,1.3745575340716634,,SENSOR_ABSENT,False
2020-01-07 06:00:00+00:00,1797.288534451,1.8225677921192198,,SENSOR_ABSENT,False
2020-01-07 07:00:00+00:00,1796.9260556375111,2.4091421380794373,,SENSOR_ABSENT,False
2020-01-07 08:00:00+00:00,1796.3399166068646,-2.7578370820230025,,SENSOR_ABSENT,False
2020-01-07 09:00:00+00:00,1796.1697088386888,-1.970338414460503,,SENSOR_ABSENT,False
2020-01-07 10:00:00+00:00,1796.1508849459024,-1.605491803507322,,SENSOR_ABSENT,False
2020-01-07 11:00:00+00:00,1796.7696604156554,-0.2994740234035585,,SENSOR_ABSENT,False
2020-01-07 12:00:00+00:00,1796.8152564981708,1.3773828671566102,,SENSOR_ABSENT,False
2020-01-07 13:00:00+00:00,1797.159215327029,-0.015552109475300844,,SENSOR_ABSENT,False
2020-01-07 14:00:00+00:00,1796.9844618675402,1.837575170661946,,SENSOR_ABSENT,False
2020-01-07 15:00:00+00:00,1796.5697315492944,-2.781406223319516,,SENSOR_ABSENT,False
2020-01-07 16:00:00+00:00,1796.231940682513,2.939146916534823,,SENSOR_ABSENT,False
2020-01-07 17:00:00+00:00,1795.9781115599255,-1.8618589227746003,,SENSOR_ABSENT,False
2020-01-07 18:00:00+00:00,1796.7230759662775,0.028849635486785867,,SENSOR_ABSENT,False
2020-01-07 19:00:00+00:00,1796.435590628549,2.7484944028073546,,SENSOR_ABSENT,False
2020-01-07 20:00:00+00:00,1796.7290618498569,-0.328436517595456,,SENSOR_ABSENT,False
2020-01-07 21:00:00+00:00,1796.4130373375265,2.8502061230515876,,SENSOR_ABSENT,False
2020-01-07 22:00:00+00:00,1796.7390878920326,-0.9035377107171464,,SENSOR_ABSENT,False
2020-01-07 23:00:00+00:00,1796.8738207301694,1.241298778449808,,SENSOR_ABSENT,False
2020-01-08 00:00:00+00:00,1796.8189974659892,-2.237400929448257,,SENSOR_ABSENT,False
2020-01-08 01:00:00+00:00,1796.8047305818418,1.6297492871195145,,SENSOR_ABSENT,False
2020-01-08 02:00:00+00:00,1796.5755548884415,-2.584062411725804,,SENSOR_ABSENT,False
2020-01-08 03:00:00+00:00,1796.7316801589602,0.16432998525743386,,SENSOR_ABSENT,False
2020-01-08 04:00:00+00:00,1796.572435940841,2.1675494566846325,,SENSOR_ABSENT,False
2020-01-08 05:00:00+00:00,1796.1434739235224,3.0461559133984877,,SENSOR_ABSENT,False
2020-01-08 06:00:00+00:00,1795.6961957725105,-2.396721009513045,,SENSOR_ABSENT,False
2020-01-08 07:00:00+00:00,1795.7566015437133,-1.4855430641415146,,SENSOR_ABSENT,False
2020-01-08 08:00:00+00:00,1796.309283483457,-0.36570975757934127,,SENSOR_ABSENT,False
2020-01-08 09:00:00+00:00,1796.3652805482077,1.2965174163682778,,SENSOR_ABSENT,False
2020-01-08 10:00:00+00:00,1796.3237571340692,-1.7756093129670458,,SENSOR_ABSENT,False
2020-01-08 11:00:00+00:00,1796.4237962829302,-1.167317996286755,,SENSOR_ABSENT,False
2020-01-08 12:00:00+00:00,1796.8808968925275,-0.36488187646840786,,SENSOR_ABSENT,False
2020-01-08 13:00:00+00:00,1796.9576807680048,1.3795280883466479,,SENSOR_ABSENT,False
2020-01-08 14:00:00+00:00,1796.813856237213,-1.9913181365154082,,SENSOR_ABSENT,False
2020-01-08 15:00:00+00:00,1797.201057285734,-0.12721466323732794,,SENSOR_ABSENT,False
2020-01-08 16:00:00+00:00,1797.3511220391956,-0.5092265437886752,,SENSOR_ABSENT,False
2020-01-08 17:00:00+00:00,1797.8886366363945,0.290862163006502,,SENSOR_ABSENT,False
2020-01-08 18:00:00+00:00,1797.952768689422,1.4581354508630044,,SENSOR_ABSENT,False
2020-01-08 19:00:00+00:00,1797.5242045283196,2.4756909663456375,,SENSOR_ABSENT,False
2020-01-08 20:00:00+00:00,1797.0453488085836,-2.33368856090194,,SENSOR_ABSENT,False
2020-01-08 21:00:00+00:00,1797.6231735848646,-0.7603548218344837,,SENSOR_ABSENT,False
2020-01-08 22:00:00+00:00,1798.2264565871387,0.5273373615423044,,SENSOR_ABSENT,False
2020-01-08 23:00:00+00:00,1798.1636248624898,1.699046231369263,,SENSOR_ABSENT,False
2020-01-09 00:00:00+00:00,1798.0295093000925,-2.2893711411919413,,SENSOR_ABSENT,False
2020-01-09 01:00:00+00:00,1798.541014802377,0.4573333786743906,,SENSOR_ABSENT,False
2020-01-09 02:00:00+00:00,1798.1535488136617,2.135378165163124,,SENSOR_ABSENT,False
2020-01-09 03:00:00+00:00,1797.8403943570272,-2.359213973071527,,SENSOR_ABSENT,False
2020-01-09 04:00:00+00:00,1798.0655587351685,0.12310702040866822,,SENSOR_ABSENT,False
2020-01-09 05:00:00+00:00,1797.9274469421675,2.3425411993969343,,SENSOR_ABSENT,False
2020-01-09 06:00:00+00:00,1797.9256542888156,-1.6021923409955539,,SENSOR_ABSENT,False
2020-01-09 07:00:00+00:00,1797.868449274332,2.390042571656881,,SENSOR_ABSENT,False
2020-01-09 08:00:00+00:00,1797.9866003664115,-1.2135381558497365,,SENSOR_ABSENT,False
2020-01-09 09:00:00+00:00,1798.4792190178714,0.48300084670643634,,SENSOR_ABSENT,False
2020-01-09 10:00:00+00:00,1798.510923735287,1.4584584940016374,,SENSOR_ABSENT,False
2020-01-09 11:00:00+00:00,1798.736302312934,1.2015600942568063,,SENSOR_ABSENT,False
2020-01-09 12:00:00+00:00,1798.018742077573,2.6216244473883927,,SENSOR_ABSENT,False
2020-01-09 13:00:00+00:00,1798.0016906368976,-1.652775481933419,,SENSOR_ABSENT,False
2020-01-09 14:00:00+00:00,1797.706560042295,2.1444317119767646,,SENSOR_ABSENT,False
2020-01-09 15:00:00+00:00,1797.2799754711468,-2.7149302493007292,,SENSOR_ABSENT,False
2020-01-09 16:00:00+00:00,1796.9726221427218,-3.0445324061070993,,SENSOR_ABSENT,False
2020-01-09 17:00:00+00:00,1796.8556789384763,-1.7858683487918767,,SENSOR_ABSENT,False
2020-01-09 18:00:00+00:00,1797.176244828301,0.5076300765229615,,SENSOR_ABSENT,False
2020-01-09 19:00:00+00:00,1796.712007377092,3.0409298888510485,,SENSOR_ABSENT,False
2020-01-09 20:00:00+00:00,1796.7227283995005,-1.5389177667061045,,SENSOR_ABSENT,False
2020-01-09 21:00:00+00:00,1796.5532690978334,3.0909458303274358,,SENSOR_ABSENT,False
2020-01-09 22:00:00+00:00,1796.4385835148069,-1.8034989068741847,,SENSOR_ABSENT,False
2020-01-09 23:00:00+00:00,1796.7895487536634,-0.5601737254154587,,SENSOR_ABSENT,False
2020-01-10 00:00:00+00:00,1796.9778891566148,-0.48886514021424987,,SENSOR_ABSENT,False
2020-01-10 01:00:00+00:00,1797.4459784942196,0.20210688587044723,,SENSOR_ABSENT,False
2020-01-10 02:00:00+00:00,1797.3919015064823,1.6835693938555572,,SENSOR_ABSENT,False
2020-01-10 03:00:00+00:00,1797.1483215923977,-3.064664470865929,,SENSOR_ABSENT,False
2020-01-10 04:00:00+00:00,1797.0699710064894,-2.5668914371229525,,SENSOR_ABSENT,False
2020-01-10 05:00:00+00:00,1797.1548448834342,-1.05463163831035,,SENSOR_ABSENT,False
2020-01-10 06:00:00+00:00,1797.216645558893,1.3357421893794779,,SENSOR_ABSENT,False
2020-01-10 07:00:00+00:00,1796.8371097336114,-2.899640154514122,,SENSOR_ABSENT,False
2020-01-10 08:00:00+00:00,1796.868781157181,-1.481255187141044,,SENSOR_ABSENT,False
2020-01-10 09:00:00+00:00,1796.9486610727297,-1.3720666110462227,,SENSOR_ABSENT,False
2020-01-10 10:00:00+00:00,1797.8297769858666,-0.3789071797196898,,SENSOR_ABSENT,False
2020-01-10 11:00:00+00:00,1798.4866725998152,0.9404507383214863,,SENSOR_ABSENT,False
2020-01-10 12:00:00+00:00,1798.1880374271195,2.079990133547524,,SENSOR_ABSENT,False
2020-01-10 13:00:00+00:00,1798.0874532505777,1.8321274297351238,,SENSOR_ABSENT,False
2020-01-10 14:00:00+00:00,1797.5752485499345,2.76401898168816,,SENSOR_ABSENT,False
2020-01-10 15:00:00+00:00,1797.3685010950471,-2.348204165163059,,SENSOR_ABSENT,False
2020-01-10 16:00:00+00:00,1797.4789628463038,-1.1020287093847054,,SENSOR_ABSENT,False
2020-01-10 17:00:00+00:00,1797.9010116136146,0.6627571437613515,,SENSOR_ABSENT,False
2020-01-10 18:00:00+00:00,1797.6458322704043,2.0327090529134795,,SENSOR_ABSENT,False
2020-01-10 19:00:00+00:00,1797.4168810163808,2.1486202265122416,,SENSOR_ABSENT,False
2020-01-10 20:00:00+00:00,1796.6653298559722,2.99840711441242,,SENSOR_ABSENT,False
2020-01-10 21:00:00+00:00,1796.6083967837817,-1.7564638281892302,,SENSOR_ABSENT,False
2020-01-10 22:00:00+00:00,1796.2365517396306,2.637868884211382,,SENSOR_ABSENT,False
2020-01-10 23:00:00+00:00,1796.0512479400525,-2.138444926223382,,SENSOR_ABSENT,False
2020-01-11 00:00:00+00:00,1795.744346667694,2.9301785404634266,,SENSOR_ABSENT,False
2020-01-11 01:00:00+00:00,1795.7113547737054,-1.6984734175783998,,SENSOR_ABSENT,False
2020-01-11 02:00:00+00:00,1795.0961498367303,2.6245661483804517,,SENSOR_ABSENT,False
2020-01-11 03:00:00+00:00,1794.5826840008438,-1.9821415712200359,,SENSOR_ABSENT,False
2020-01-11 04:00:00+00:00,1795.3279204900537,-0.15825365119187923,,SENSOR_ABSENT,False
2020-01-11 05:00:00+00:00,1794.8773225866078,2.807172915067503,,SENSOR_ABSENT,False
2020-01-11 06:00:00+00:00,1794.4934476341489,-2.0734381861271696,,SENSOR_ABSENT,False
2020-01-11 07:00:00+00:00,1795.1363673690612,-1.0041539171889635,,SENSOR_ABSENT,False
2020-01-11 08:00:00+00:00,1796.1531408782953,0.48442626635358044,,SENSOR_ABSENT,False
2020-01-11 09:00:00+00:00,1795.7430925582064,2.335059197086954,,SENSOR_ABSENT,False
2020-01-11 10:00:00+00:00,1795.6142054233303,-2.0962852588464385,,SENSOR_ABSENT,False
2020-01-11 11:00:00+00:00,1795.7337498661598,-1.2769102278123106,,SENSOR_ABSENT,False
2020-01-11 12:00:00+00:00,1796.3387940417017,0.33992896095467523,,SENSOR_ABSENT,False
2020-01-11 13:00:00+00:00,1795.9933940642518,2.3021179602623776,,SENSOR_ABSENT,False
2020-01-11 14:00:00+00:00,1795.907546818172,-1.8236365613218348,,SENSOR_ABSENT,False
2020-01-11 15:00:00+00:00,1796.1796149697936,-0.21268154427932262,,SENSOR_ABSENT,False
2020-01-11 16:00:00+00:00,1796.331783095857,1.0393640161288449,0.03163338532007553,BLOCKED,False
2020-01-11 17:00:00+00:00,1796.2001284709263,2.3632978065489296,0.031119381728446433,BLOCKED,False
2020-01-11 18:00:00+00:00,1796.1532904333458,1.7885071050401826,0.035777786847717374,BLOCKED,False
2020-01-11 19:00:00+00:00,1795.6720769004164,3.127252061813046,0.0420829723065859,BLOCKED,False
2020-01-11 20:00:00+00:00,1795.5887160900252,-1.8358414446497828,0.04075553187926718,BLOCKED,False
2020-01-11 21:00:00+00:00,1795.495480468522,-2.112581323412105,0.040390062814540516,BLOCKED,False
2020-01-11 22:00:00+00:00,1795.5767399298911,-1.1305470951750736,0.042263322764039685,BLOCKED,False
2020-01-11 23:00:00+00:00,1795.3823754033046,-2.6546137292374996,0.04384410374244078,BLOCKED,False
2020-01-12 00:00:00+00:00,1795.5474138861955,-1.253562313027131,0.04414942054539759,BLOCKED,False
2020-01-12 01:00:00+00:00,1795.9018644224325,0.13620136658597648,0.03704582127217472,BLOCKED,False
2020-01-12 02:00:00+00:00,1795.9562646871163,-0.044294850089022945,0.03505490491766916,BLOCKED,False
2020-01-12 03:00:00+00:00,1796.0793794300562,0.3145403119528428,0.03501988784862217,BLOCKED,False
2020-01-12 04:00:00+00:00,1796.0979838017083,0.3980375791467204,0.035055049126791055,BLOCKED,False
2020-01-12 05:00:00+00:00,1796.0980133392902,1.5789271111163767,0.03807471378213045,BLOCKED,False
2020-01-12 06:00:00+00:00,1795.8454680275504,-2.5853958325499478,0.042962954918262033,BLOCKED,False
2020-01-12 07:00:00+00:00,1795.956241019136,-1.1853984082258888,0.03834958319709625,BLOCKED,False
2020-01-12 08:00:00+00:00,1795.9221907096912,-1.6767697386424099,0.04313698435555038,BLOCKED,False
2020-01-12 09:00:00+00:00,1796.654799617817,-0.5505681328288168,0.037068119361065445,BLOCKED,False
2020-01-12 10:00:00+00:00,1797.2054738336833,0.7771536858006408,0.03606775722266961,BLOCKED,False
2020-01-12 11:00:00+00:00,1797.340520127078,1.203962148623199,0.034463224369147276,BLOCKED,False
2020-01-12 12:00:00+00:00,1797.073450103685,2.007861105134256,0.033979588854366735,BLOCKED,False
2020-01-12 13:00:00+00:00,1796.6841060884908,-2.3246607528408623,0.03394364209833337,BLOCKED,False
